"year","state_po","district","totalvotes","DEMOCRAT","OTHER","REPUBLICAN","Cycle.Year","Level","Seats","Institution","Institution.Note","Party.Control","Governor","Governor.Role","Upper.House","Upper.House.Role","Lower.House","Lower.House.Role","Court.Action","Passed","Start.Date","End.Date","Plan.Status","Drawn.by","Party.drawing","SHPsource","GeoJSON","ZIP","PDF","Election.Cutoff","Inactive","redistricting_methods","changed","legislature","partisan","independent_commission","court","mid_term","dem_margin"
2010,"TX",26,180431,55385,4062,120984,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,-36.356834468578
2010,"TX",27,106531,50179,5376,50976,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,-0.748139039340661
2010,"TX",28,111402,62773,1889,46740,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,14.3920216872229
2010,"TX",29,66948,43257,866,22825,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,30.5192089382805
2010,"TX",30,113978,86322,2988,24668,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,54.0928951201109
2010,"TX",31,153119,0,26735,126384,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,-82.5397240055121
2010,"TX",32,126869,44258,3178,79433,2000,"Congress",32,"Legislature","","Republican","R","","19 R, 12 D","","64 D, 86 R","","court drew map (not legislature)","2006-08-04","2006-08-04","2012-02-28","Superseded","Federal court","n/a","https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip","tx_2000_congress_2006-08-04_2012-02-28.json","tx_2000_congress_2006-08-04_2012-02-28.zip","tx_2000_congress_2006-08-04_2012-02-28.pdf","2010-11-01",FALSE,2,1,0,0,0,1,1,-27.7254490852769
2010,"UT",1,195462,46765,13450,135247,2000,"Congress",3,"Legislature","Vetoproof","Republican","R","","9 D, 20 R","","24 D, 51 R","","","2001-10-11","2001-10-11","2011-10-20","Superseded","Legislature","Republican","http://le.utah.gov/interim/2001/committeelinks/shape/sb2002_en.zip","ut_2000_congress_2001-10-11_2011-10-20.json","ut_2000_congress_2001-10-11_2011-10-20.zip","ut_2000_congress_2001-10-11_2011-10-20.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-45.268133959542
2010,"UT",2,251847,127151,8695,116001,2000,"Congress",3,"Legislature","Vetoproof","Republican","R","","9 D, 20 R","","24 D, 51 R","","","2001-10-11","2001-10-11","2011-10-20","Superseded","Legislature","Republican","http://le.utah.gov/interim/2001/committeelinks/shape/sb2002_en.zip","ut_2000_congress_2001-10-11_2011-10-20.json","ut_2000_congress_2001-10-11_2011-10-20.zip","ut_2000_congress_2001-10-11_2011-10-20.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,4.42729117281524
2010,"UT",3,193186,44320,9145,139721,2000,"Congress",3,"Legislature","Vetoproof","Republican","R","","9 D, 20 R","","24 D, 51 R","","","2001-10-11","2001-10-11","2011-10-20","Superseded","Legislature","Republican","http://le.utah.gov/interim/2001/committeelinks/shape/sb2002_en.zip","ut_2000_congress_2001-10-11_2011-10-20.json","ut_2000_congress_2001-10-11_2011-10-20.zip","ut_2000_congress_2001-10-11_2011-10-20.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-49.3829780625925
2010,"VA",1,212236,73824,2848,135564,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-29.0902580146629
2010,"VA",2,166289,70591,7358,88340,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-10.6735863466615
2010,"VA",3,163900,114754,4593,44553,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,42.8316046369738
2010,"VA",4,198389,74298,432,123659,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-24.8809157765804
2010,"VA",5,235299,110562,5177,119560,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-3.824070650534
2010,"VA",6,167154,0,39667,127487,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-76.2691888916807
2010,"VA",7,233402,79616,15577,138209,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-25.1038979957327
2010,"VA",8,190748,116404,3199,71145,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,23.7271164048902
2010,"VA",9,186917,86743,4448,95726,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-4.80587640503539
2010,"VA",10,208556,72604,4836,131116,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,-28.0557739887608
2010,"VA",11,226951,111720,4492,110739,2000,"Congress",11,"Legislature","","Republican","R","","18 D, 22 R","","47 D, 52 R, 1 I","","rejected challenge to leg. map","2001-07-19","2001-10-16","2012-03-14","Superseded","Legislature","Republican","https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP","va_2000_congress_2001-10-16_2012-03-14.json","va_2000_congress_2001-10-16_2012-03-14.zip","va_2000_congress_2001-10-16_2012-03-14.pdf","2010-11-01",FALSE,2,1,1,1,0,0,1,0.432251895783671
2010,"VT",0,238521,154006,8112,76403,2000,"Congress",1,"n/a","","n/a","n/a","","n/a","","n/a","","","","2001-12-31","2001-12-31","n/a","n/a","n/a","","","","","2010-11-01",FALSE,1,0,0,0,0,0,1,32.5350807685696
2010,"WA",1,299379,172642,0,126737,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,15.3334068187815
2010,"WA",2,303963,155241,0,148722,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,2.1446689235203
2010,"WA",3,288453,135654,0,152799,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,-5.9437759357677
2010,"WA",4,231699,74973,0,156726,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,-35.2841401991377
2010,"WA",5,278381,101146,0,177235,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,-27.3326843426814
2010,"WA",6,261673,151873,0,109800,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,16.0784643429013
2010,"WA",7,280390,232649,47741,0,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,82.9733585363244
2010,"WA",8,309877,148581,0,161296,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,-4.10324096334997
2010,"WA",9,225594,123743,0,101851,2000,"Congress",9,"Independent commission","","Split","D","no role","25 D, 24 R","","49 D, 49 R","","","2001-12-17","2001-12-17","2012-02-07","Superseded","Independent commission","Split","","wa_2000_congress_2001-12-17_2012-02-07.json","wa_2000_congress_2001-12-17_2012-02-07.zip","wa_2000_congress_2001-12-17_2012-02-07.pdf","2010-11-01",FALSE,1,0,0,0,1,0,1,9.70415879854961
2010,"WI",1,263627,79363,4445,179819,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-38.1053533970344
2010,"WI",2,309460,191164,197,118099,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,23.6104827764493
2010,"WI",3,251340,126380,8122,116838,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,3.7964510225193
2010,"WI",4,208103,143559,3001,61543,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,39.4112530814068
2010,"WI",5,331258,90634,10982,229642,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-41.963665783166
2010,"WI",6,259367,75926,170,183271,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-41.3873006203565
2010,"WI",7,254389,113018,8820,132551,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-7.67839804394058
2010,"WI",8,262938,118646,294,143998,2000,"Congress",8,"Legislature","","Split","R","","18 D, 15 R","","43 D, 56 R","","","2002-03-26","2002-03-26","2011-08-09","Superseded","Legislature","Split","https://web.archive.org/web/20100528064701/http://www.legis.wisconsin.gov/ltsb/redistricting/Zip/Congress_WTM_8391.zip","wi_2000_congress_2002-03-26_2011-08-09.json","wi_2000_congress_2002-03-26_2011-08-09.zip","wi_2000_congress_2002-03-26_2011-08-09.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-9.64181670203622
2010,"WV",1,179880,89220,0,90660,2000,"Congress",3,"Legislature","Vetoproof","Democratic","D","","28 D, 6 R","","75 D, 25 R","","","2001-10-04","2001-10-04","2011-08-18","Superseded","Legislature","Democratic","","wv_2000_congress_2001-10-04_2011-08-18.json","wv_2000_congress_2001-10-04_2011-08-18.zip","wv_2000_congress_2001-10-04_2011-08-18.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-0.800533689126084
2010,"WV",2,185246,55001,3431,126814,2000,"Congress",3,"Legislature","Vetoproof","Democratic","D","","28 D, 6 R","","75 D, 25 R","","","2001-10-04","2001-10-04","2011-08-18","Superseded","Legislature","Democratic","","wv_2000_congress_2001-10-04_2011-08-18.json","wv_2000_congress_2001-10-04_2011-08-18.zip","wv_2000_congress_2001-10-04_2011-08-18.pdf","2010-11-01",FALSE,1,0,1,1,0,0,1,-38.7662891506429
